No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
49005,2015,8,4,20,2,24.0,59.36,1005.0,33.0,11.0,0.0,0.0,2,2
49006,2015,8,4,21,2,25.0,66.66,1005.0,32.0,16.0,0.0,0.0,2,2
49007,2015,8,4,22,2,24.0,66.45,1006.0,31.0,21.0,0.0,0.0,1,2
49008,2015,8,4,23,2,21.0,55.4,1006.0,31.0,25.0,0.0,0.0,1,2
49009,2015,8,5,0,2,23.0,66.25,1005.0,30.0,29.0,0.0,0.0,1,2
49010,2015,8,5,1,2,25.0,74.69,1005.0,30.0,32.0,0.0,0.0,1,2
49011,2015,8,5,2,2,25.0,79.11,1005.0,29.0,36.0,0.0,0.0,1,2
49012,2015,8,5,3,2,24.0,74.52,1005.0,29.0,40.0,0.0,0.0,1,2
49013,2015,8,5,4,2,24.0,78.97,1005.0,28.0,44.0,0.0,0.0,1,2
49014,2015,8,5,5,2,24.0,78.97,1005.0,28.0,48.0,0.0,0.0,1,2
49015,2015,8,5,6,2,24.0,78.97,1005.0,28.0,52.0,0.0,0.0,1,2
49016,2015,8,5,7,2,24.0,74.52,1006.0,29.0,56.0,0.0,0.0,1,2
49017,2015,8,5,8,2,24.0,66.45,1006.0,31.0,59.0,0.0,0.0,2,2
49018,2015,8,5,9,2,25.0,63.01,1006.0,33.0,3.0,0.0,0.0,2,4
49019,2015,8,5,10,2,25.0,56.38,1006.0,35.0,6.0,0.0,0.0,2,4
49020,2015,8,5,11,2,25.0,50.53,1005.0,37.0,10.0,0.0,0.0,2,4
49021,2015,8,5,12,2,24.0,47.6,1005.0,37.0,13.0,0.0,0.0,2,4
49022,2015,8,5,13,2,25.0,47.86,1004.0,38.0,16.0,0.0,0.0,2,4
49023,2015,8,5,14,2,25.0,50.53,1004.0,37.0,4.0,0.0,0.0,2,2
49024,2015,8,5,15,2,24.0,47.6,1003.0,37.0,9.0,0.0,0.0,2,2
49025,2015,8,5,16,2,23.0,44.82,1003.0,37.0,14.0,0.0,0.0,2,2
49026,2015,8,5,17,2,23.0,50.01,1003.0,35.0,19.0,0.0,0.0,2,2
49027,2015,8,5,18,2,22.0,52.6,1003.0,33.0,25.0,0.0,0.0,1,2
49028,2015,8,5,19,2,23.0,59.13,1004.0,32.0,32.0,0.0,0.0,1,2
49029,2015,8,5,20,2,24.0,70.36,1005.0,30.0,38.0,0.0,0.0,1,2
49030,2015,8,5,21,2,23.0,66.25,1006.0,30.0,45.0,0.0,0.0,1,2
49031,2015,8,5,22,2,23.0,70.17,1006.0,29.0,52.0,0.0,0.0,1,2
49032,2015,8,5,23,2,24.0,74.52,1006.0,29.0,59.0,0.0,0.0,1,2
49033,2015,8,6,0,2,24.0,78.97,1006.0,28.0,67.0,0.0,0.0,1,2
49034,2015,8,6,1,2,24.0,78.97,1006.0,28.0,73.0,0.0,0.0,1,2
49035,2015,8,6,2,2,24.0,78.97,1006.0,28.0,78.0,0.0,0.0,1,2
49036,2015,8,6,3,2,24.0,78.97,1005.0,28.0,84.0,0.0,0.0,1,2
49037,2015,8,6,4,2,24.0,78.97,1005.0,28.0,90.0,0.0,0.0,1,2
49038,2015,8,6,5,2,24.0,83.71,1006.0,27.0,95.0,0.0,0.0,1,2
49039,2015,8,6,6,2,24.0,83.71,1006.0,27.0,100.0,0.0,0.0,1,2
49040,2015,8,6,7,2,24.0,78.97,1007.0,28.0,105.0,0.0,0.0,1,2
49041,2015,8,6,8,2,24.0,70.36,1007.0,30.0,111.0,0.0,0.0,1,2
49042,2015,8,6,9,2,23.0,59.13,1007.0,32.0,118.0,0.0,0.0,1,2
49043,2015,8,6,10,2,23.0,55.89,1007.0,33.0,124.0,0.0,0.0,1,2
49044,2015,8,6,11,2,22.0,49.75,1008.0,34.0,130.0,0.0,0.0,1,2
49045,2015,8,6,12,2,22.0,47.07,1007.0,35.0,136.0,0.0,0.0,1,2
49046,2015,8,6,13,2,19.0,39.13,1007.0,35.0,143.0,0.0,0.0,1,2
49047,2015,8,6,14,2,21.0,44.28,1007.0,35.0,150.0,0.0,0.0,1,2
49048,2015,8,6,15,2,23.0,52.86,1006.0,34.0,158.0,0.0,0.0,1,2
49063,2015,8,7,6,2,25.0,79.11,1010.0,29.0,4.0,0.0,0.0,1,1
49064,2015,8,7,7,2,26.0,79.25,1010.0,30.0,9.0,0.0,0.0,1,1
49065,2015,8,7,8,2,26.0,74.85,1010.0,31.0,13.0,0.0,0.0,1,1
49066,2015,8,7,9,2,25.0,66.66,1010.0,32.0,19.0,0.0,0.0,1,1
49067,2015,8,7,10,2,25.0,63.01,1010.0,33.0,25.0,0.0,0.0,1,1
49068,2015,8,7,11,2,25.0,63.01,1010.0,33.0,31.0,0.0,0.0,1,1
49069,2015,8,7,12,2,25.0,59.59,1010.0,34.0,38.0,0.0,0.0,1,1
49070,2015,8,7,13,2,25.0,59.59,1009.0,34.0,45.0,0.0,0.0,1,1
49071,2015,8,7,14,2,25.0,70.54,1009.0,31.0,51.0,0.0,0.0,1,1
49072,2015,8,7,15,2,25.0,70.54,1009.0,31.0,56.0,0.0,0.0,2,1
49073,2015,8,7,16,2,25.0,70.54,1009.0,31.0,7.0,0.0,0.0,1,2
49074,2015,8,7,17,2,25.0,70.54,1009.0,31.0,6.0,0.0,0.0,1,1
49080,2015,8,7,23,2,25.0,79.11,1010.0,29.0,24.0,0.0,0.0,1,1
49083,2015,8,8,2,2,25.0,79.11,1009.0,29.0,5.0,0.0,0.0,1,2
49084,2015,8,8,3,2,25.0,79.11,1009.0,29.0,7.0,0.0,0.0,1,1
49089,2015,8,8,8,2,26.0,83.94,1010.0,29.0,35.0,0.0,0.0,1,1
49090,2015,8,8,9,2,25.0,74.69,1010.0,30.0,42.0,0.0,0.0,1,1
49091,2015,8,8,10,2,25.0,70.54,1010.0,31.0,49.0,0.0,0.0,1,1
49092,2015,8,8,11,2,25.0,66.66,1009.0,32.0,56.0,0.0,0.0,1,1
49093,2015,8,8,12,2,25.0,63.01,1009.0,33.0,63.0,0.0,0.0,1,1
49094,2015,8,8,13,2,25.0,66.66,1008.0,32.0,72.0,0.0,0.0,1,1
49095,2015,8,8,14,2,25.0,63.01,1008.0,33.0,80.0,0.0,0.0,1,1
49096,2015,8,8,15,2,25.0,63.01,1007.0,33.0,88.0,0.0,0.0,1,1
49097,2015,8,8,16,2,25.0,70.54,1007.0,31.0,96.0,0.0,0.0,1,1
49098,2015,8,8,17,2,25.0,74.69,1007.0,30.0,104.0,0.0,0.0,1,1
49099,2015,8,8,18,2,25.0,74.69,1008.0,30.0,111.0,0.0,0.0,1,1
49100,2015,8,8,19,2,26.0,83.94,1008.0,29.0,119.0,0.0,0.0,1,1
49101,2015,8,8,20,2,25.0,79.11,1008.0,29.0,127.0,0.0,0.0,1,1
49102,2015,8,8,21,2,25.0,79.11,1009.0,29.0,136.0,0.0,0.0,1,1
49103,2015,8,8,22,2,25.0,79.11,1009.0,29.0,144.0,0.0,0.0,1,1
49104,2015,8,8,23,2,25.0,79.11,1009.0,29.0,151.0,0.0,0.0,1,1
49106,2015,8,9,1,2,25.0,79.11,1007.0,29.0,7.0,0.0,0.0,1,2
49107,2015,8,9,2,2,25.0,79.11,1006.0,29.0,8.0,0.0,0.0,1,1
49108,2015,8,9,3,2,25.0,83.82,1006.0,28.0,15.0,0.0,0.0,1,1
49109,2015,8,9,4,2,25.0,79.11,1006.0,29.0,22.0,0.0,0.0,1,1
49110,2015,8,9,5,2,25.0,83.82,1006.0,28.0,29.0,0.0,0.0,1,1
49111,2015,8,9,6,2,25.0,79.11,1007.0,29.0,36.0,0.0,0.0,1,1
49112,2015,8,9,7,2,25.0,79.11,1007.0,29.0,43.0,0.0,0.0,1,1
49113,2015,8,9,8,2,25.0,79.11,1007.0,29.0,51.0,0.0,0.0,1,1
49114,2015,8,9,9,2,25.0,74.69,1007.0,30.0,59.0,0.0,0.0,1,1
49115,2015,8,9,10,2,25.0,74.69,1007.0,30.0,67.0,0.2,0.2,1,1
49116,2015,8,9,11,2,26.0,83.94,1007.0,29.0,74.0,0.0,0.0,1,1
49117,2015,8,9,12,2,25.0,70.54,1007.0,31.0,81.0,0.0,0.0,1,1
49118,2015,8,9,13,2,25.0,70.54,1007.0,31.0,90.0,0.0,0.0,1,1
49119,2015,8,9,14,2,25.0,70.54,1006.0,31.0,99.0,0.0,0.0,1,1
49120,2015,8,9,15,2,25.0,70.54,1006.0,31.0,106.0,0.0,0.0,1,1
49121,2015,8,9,16,2,25.0,74.69,1006.0,30.0,8.0,0.1,0.1,1,2
49122,2015,8,9,17,2,25.0,74.69,1006.0,30.0,8.0,0.0,0.0,1,1
49123,2015,8,9,18,2,24.0,74.52,1006.0,29.0,15.0,0.0,0.0,1,1
49124,2015,8,9,19,2,24.0,74.52,1006.0,29.0,21.0,0.0,0.0,1,1
49125,2015,8,9,20,2,25.0,79.11,1007.0,29.0,7.0,0.0,0.0,1,2
49126,2015,8,9,21,2,25.0,79.11,1007.0,29.0,13.0,0.0,0.0,1,2
49127,2015,8,9,22,2,25.0,79.11,1007.0,29.0,6.0,0.0,0.0,1,1
49128,2015,8,9,23,2,25.0,79.11,1007.0,29.0,13.0,0.0,0.0,1,1
49129,2015,8,10,0,2,25.0,79.11,1007.0,29.0,5.0,0.0,0.0,1,2
49130,2015,8,10,1,2,25.0,83.82,1006.0,28.0,6.0,0.0,0.0,1,1
49131,2015,8,10,2,2,25.0,83.82,1006.0,28.0,7.0,0.0,0.0,1,2
49132,2015,8,10,3,2,25.0,83.82,1005.0,28.0,13.0,0.0,0.0,1,2
49133,2015,8,10,4,2,25.0,83.82,1006.0,28.0,18.0,0.0,0.0,1,2
49134,2015,8,10,5,2,25.0,88.86,1005.0,27.0,24.0,0.1,0.1,1,2
49135,2015,8,10,6,2,26.0,88.94,1006.0,28.0,30.0,0.0,0.0,1,2
49136,2015,8,10,7,2,26.0,88.94,1006.0,28.0,6.0,0.1,0.1,1,1
49137,2015,8,10,8,2,25.0,83.82,1006.0,28.0,6.0,0.0,0.0,1,2
49138,2015,8,10,9,2,25.0,79.11,1006.0,29.0,13.0,0.0,0.0,1,2
49139,2015,8,10,10,2,25.0,74.69,1006.0,30.0,21.0,0.0,0.0,1,2
49140,2015,8,10,11,2,25.0,83.82,1005.0,28.0,30.0,1.1,1.1,1,2
49141,2015,8,10,12,2,26.0,88.94,1005.0,28.0,38.0,0.2,1.3,1,2
49142,2015,8,10,13,2,26.0,88.94,1004.0,28.0,46.0,0.4,1.7,1,2
49143,2015,8,10,14,2,25.0,88.86,1004.0,27.0,54.0,0.4,2.1,1,2
49144,2015,8,10,15,2,25.0,88.86,1003.0,27.0,62.0,0.7,2.8,1,2
49145,2015,8,10,16,2,25.0,88.86,1002.0,27.0,69.0,0.0,0.0,1,2
49146,2015,8,10,17,2,26.0,88.94,1002.0,28.0,76.0,0.0,0.0,1,2
49147,2015,8,10,18,2,26.0,88.94,1002.0,28.0,84.0,0.1,0.1,1,2
49148,2015,8,10,19,2,26.0,88.94,1002.0,28.0,90.0,0.1,0.2,1,2
49149,2015,8,10,20,2,25.0,83.82,1003.0,28.0,98.0,0.0,0.0,1,2
49150,2015,8,10,21,2,25.0,83.82,1003.0,28.0,106.0,0.0,0.0,1,2
49151,2015,8,10,22,2,25.0,83.82,1003.0,28.0,113.0,0.0,0.0,1,2
49152,2015,8,10,23,2,25.0,88.86,1003.0,27.0,120.0,0.0,0.0,1,2
49153,2015,8,11,0,2,25.0,83.82,1002.0,28.0,127.0,0.0,0.0,1,2
49154,2015,8,11,1,2,25.0,83.82,1002.0,28.0,135.0,0.0,0.0,1,2
49155,2015,8,11,2,2,24.0,78.97,1001.0,28.0,143.0,0.0,0.0,1,2
49156,2015,8,11,3,2,24.0,78.97,1001.0,28.0,8.0,0.0,0.0,1,4
49157,2015,8,11,4,2,24.0,78.97,1001.0,28.0,15.0,0.0,0.0,1,4
49158,2015,8,11,5,2,24.0,78.97,1001.0,28.0,21.0,0.1,0.1,1,4
49159,2015,8,11,6,2,25.0,94.25,1001.0,26.0,25.0,0.6,0.7,1,4
49160,2015,8,11,7,2,24.0,94.2,1002.0,25.0,33.0,2.3,3.0,1,4
49161,2015,8,11,8,2,24.0,94.2,1002.0,25.0,38.0,0.2,3.2,1,4
49162,2015,8,11,9,2,24.0,94.2,1002.0,25.0,44.0,0.0,0.0,1,4
49163,2015,8,11,10,2,24.0,88.78,1002.0,26.0,51.0,0.0,0.0,1,4
49164,2015,8,11,11,2,23.0,78.82,1003.0,27.0,59.0,0.0,0.0,1,4
49165,2015,8,11,12,2,23.0,70.17,1002.0,29.0,8.0,0.0,0.0,1,3
49166,2015,8,11,13,2,23.0,66.25,1002.0,30.0,16.0,0.0,0.0,1,3
49167,2015,8,11,14,2,22.0,62.35,1002.0,30.0,25.0,0.0,0.0,1,3
49168,2015,8,11,15,2,23.0,66.25,1002.0,30.0,31.0,0.0,0.0,1,3
49169,2015,8,11,16,2,21.0,62.13,1002.0,29.0,40.0,0.0,0.0,1,3
49170,2015,8,11,17,2,22.0,69.98,1003.0,28.0,47.0,0.0,0.0,1,3
49171,2015,8,11,18,2,22.0,74.19,1003.0,27.0,55.0,0.1,0.1,1,3
49172,2015,8,11,19,2,22.0,78.68,1004.0,26.0,62.0,0.0,0.0,1,3
49174,2015,8,11,21,2,22.0,78.68,1005.0,26.0,74.0,0.0,0.0,1,3
49175,2015,8,11,22,2,22.0,83.48,1006.0,25.0,80.0,0.0,0.0,1,3
49176,2015,8,11,23,2,21.0,78.53,1006.0,25.0,85.0,0.0,0.0,1,3
49177,2015,8,12,0,2,22.0,83.48,1006.0,25.0,90.0,0.0,0.0,1,3
49178,2015,8,12,1,2,22.0,83.48,1006.0,25.0,95.0,0.0,0.0,1,3
49180,2015,8,12,3,2,22.0,83.48,1006.0,25.0,105.0,0.0,0.0,1,3
49182,2015,8,12,5,2,22.0,88.62,1006.0,24.0,114.0,0.0,0.0,1,3
49183,2015,8,12,6,2,22.0,88.62,1007.0,24.0,118.0,0.0,0.0,1,3
49184,2015,8,12,7,2,22.0,83.48,1008.0,25.0,122.0,0.0,0.0,1,3
49185,2015,8,12,8,2,22.0,78.68,1008.0,26.0,127.0,0.0,0.0,1,3
49186,2015,8,12,9,2,22.0,74.19,1008.0,27.0,132.0,0.0,0.0,1,3
49187,2015,8,12,10,2,22.0,69.98,1008.0,28.0,136.0,0.0,0.0,1,3
49188,2015,8,12,11,2,21.0,62.13,1008.0,29.0,5.0,0.0,0.0,1,1
49189,2015,8,12,12,2,21.0,55.4,1008.0,31.0,10.0,0.0,0.0,1,1
49190,2015,8,12,13,2,21.0,52.35,1008.0,32.0,14.0,0.0,0.0,1,1
49191,2015,8,12,14,2,21.0,55.4,1007.0,31.0,4.0,0.0,0.0,2,3
49192,2015,8,12,15,2,22.0,55.65,1007.0,32.0,7.0,0.0,0.0,2,3
49193,2015,8,12,16,2,21.0,55.4,1006.0,31.0,4.0,0.0,0.0,2,1
49194,2015,8,12,17,2,21.0,55.4,1006.0,31.0,8.0,0.0,0.0,2,1
49195,2015,8,12,18,2,21.0,62.13,1007.0,29.0,12.0,0.0,0.0,2,1
49196,2015,8,12,19,2,21.0,62.13,1007.0,29.0,15.0,0.0,0.0,2,1
49197,2015,8,12,20,2,23.0,74.35,1008.0,28.0,4.0,0.0,0.0,2,2
49199,2015,8,12,22,2,23.0,78.82,1009.0,27.0,10.0,0.0,0.0,2,2
49200,2015,8,12,23,2,23.0,78.82,1009.0,27.0,13.0,0.0,0.0,2,2
49201,2015,8,13,0,2,23.0,83.6,1009.0,26.0,16.0,0.0,0.0,2,2
49202,2015,8,13,1,2,23.0,83.6,1008.0,26.0,19.0,0.0,0.0,2,2
49203,2015,8,13,2,2,23.0,83.6,1008.0,26.0,21.0,0.0,0.0,2,2
49205,2015,8,13,4,2,23.0,88.7,1008.0,25.0,25.0,0.0,0.0,2,2
49208,2015,8,13,7,2,23.0,78.82,1008.0,27.0,30.0,0.0,0.0,1,2
49209,2015,8,13,8,2,22.0,66.04,1008.0,29.0,32.0,0.0,0.0,1,2
49210,2015,8,13,9,2,22.0,66.04,1008.0,29.0,2.0,0.0,0.0,2,4
49211,2015,8,13,10,2,21.0,55.4,1008.0,31.0,4.0,0.0,0.0,2,4
49212,2015,8,13,11,2,21.0,55.4,1008.0,31.0,2.0,0.0,0.0,2,5
49213,2015,8,13,12,2,20.0,49.22,1007.0,32.0,3.0,0.0,0.0,2,5
49214,2015,8,13,13,2,19.0,46.26,1007.0,32.0,1.0,0.0,0.0,2,4
49215,2015,8,13,14,2,19.0,46.26,1007.0,32.0,2.0,0.0,0.0,2,5
49216,2015,8,13,15,2,22.0,66.04,1006.0,29.0,5.0,0.0,0.0,2,1
49217,2015,8,13,16,2,22.0,62.35,1006.0,30.0,4.0,0.0,0.0,2,2
49218,2015,8,13,17,2,22.0,66.04,1006.0,29.0,7.0,0.0,0.0,2,2
49219,2015,8,13,18,2,21.0,62.13,1005.0,29.0,11.0,0.0,0.0,2,2
49220,2015,8,13,19,2,21.0,65.83,1006.0,28.0,15.0,0.0,0.0,2,2
49221,2015,8,13,20,2,22.0,69.98,1007.0,28.0,19.0,0.0,0.0,2,2
49223,2015,8,13,22,2,22.0,74.19,1007.0,27.0,26.0,0.0,0.0,2,2
49224,2015,8,13,23,2,22.0,78.68,1007.0,26.0,28.0,0.0,0.0,1,2
49225,2015,8,14,0,2,22.0,78.68,1007.0,26.0,30.0,0.0,0.0,2,2
49226,2015,8,14,1,2,23.0,83.6,1007.0,26.0,32.0,0.0,0.0,2,2
49227,2015,8,14,2,2,22.0,78.68,1006.0,26.0,35.0,0.0,0.0,2,2
49228,2015,8,14,3,2,22.0,78.68,1006.0,26.0,37.0,0.0,0.0,2,2
49230,2015,8,14,5,2,22.0,83.48,1005.0,25.0,4.0,0.0,0.0,2,1
49231,2015,8,14,6,2,22.0,78.68,1006.0,26.0,2.0,0.0,0.0,2,2
49232,2015,8,14,7,2,22.0,78.68,1006.0,26.0,4.0,0.0,0.0,2,2
49233,2015,8,14,8,2,23.0,74.35,1007.0,28.0,7.0,0.0,0.0,2,2
49234,2015,8,14,9,2,21.0,58.65,1006.0,30.0,2.0,0.0,0.0,2,1
49235,2015,8,14,10,2,20.0,55.15,1007.0,30.0,2.0,0.0,0.0,1,5
49236,2015,8,14,11,2,20.0,52.09,1006.0,31.0,4.0,0.0,0.0,1,2
49237,2015,8,14,12,2,20.0,49.22,1006.0,32.0,9.0,0.0,0.0,1,2
49238,2015,8,14,13,2,18.0,41.08,1006.0,33.0,15.0,0.0,0.0,1,2
49239,2015,8,14,14,2,20.0,46.53,1005.0,33.0,20.0,0.0,0.0,1,2
49240,2015,8,14,15,2,20.0,49.22,1005.0,32.0,25.0,0.0,0.0,1,2
49241,2015,8,14,16,2,20.0,49.22,1005.0,32.0,31.0,0.0,0.0,1,2
49242,2015,8,14,17,2,19.0,51.83,1005.0,30.0,36.0,0.0,0.0,1,2
49243,2015,8,14,18,2,20.0,58.42,1005.0,29.0,40.0,0.0,0.0,1,2
49244,2015,8,14,19,2,19.0,58.17,1005.0,28.0,45.0,0.0,0.0,1,2
49245,2015,8,14,20,2,19.0,58.17,1006.0,28.0,50.0,0.0,0.0,1,2
49246,2015,8,14,21,2,21.0,69.79,1007.0,27.0,53.0,0.0,0.0,1,2
49247,2015,8,14,22,2,20.0,65.62,1007.0,27.0,57.0,0.0,0.0,1,2
49248,2015,8,14,23,2,21.0,69.79,1007.0,27.0,61.0,0.0,0.0,1,2
49249,2015,8,15,0,2,22.0,78.68,1006.0,26.0,65.0,0.0,0.0,1,2
49250,2015,8,15,1,2,22.0,78.68,1006.0,26.0,68.0,0.0,0.0,1,2
49251,2015,8,15,2,2,22.0,78.68,1005.0,26.0,73.0,0.0,0.0,1,2
49252,2015,8,15,3,2,22.0,83.48,1005.0,25.0,78.0,0.0,0.0,1,2
49253,2015,8,15,4,2,22.0,83.48,1005.0,25.0,82.0,0.0,0.0,1,2
49254,2015,8,15,5,2,22.0,78.68,1005.0,26.0,85.0,0.0,0.0,1,2
49255,2015,8,15,6,2,22.0,78.68,1006.0,26.0,4.0,0.0,0.0,1,1
49256,2015,8,15,7,2,22.0,78.68,1006.0,26.0,4.0,0.0,0.0,1,2
49257,2015,8,15,8,2,23.0,78.82,1006.0,27.0,8.0,0.0,0.0,1,2
49258,2015,8,15,9,2,23.0,74.35,1007.0,28.0,5.0,0.0,0.0,1,1
49259,2015,8,15,10,2,23.0,66.25,1006.0,30.0,9.0,0.0,0.0,1,1
49260,2015,8,15,11,2,23.0,66.25,1006.0,30.0,13.0,0.0,0.0,1,1
49261,2015,8,15,12,2,24.0,70.36,1006.0,30.0,17.0,0.0,0.0,1,1
49262,2015,8,15,13,2,24.0,66.45,1005.0,31.0,22.0,0.0,0.0,1,1
49263,2015,8,15,14,2,24.0,62.79,1005.0,32.0,5.0,0.0,0.0,1,2
49264,2015,8,15,15,2,23.0,62.57,1004.0,31.0,5.0,0.0,0.0,1,1
49265,2015,8,15,16,2,23.0,66.25,1004.0,30.0,11.0,0.0,0.0,1,1
49266,2015,8,15,17,2,23.0,66.25,1004.0,30.0,16.0,0.0,0.0,1,1
49267,2015,8,15,18,2,22.0,66.04,1004.0,29.0,21.0,0.0,0.0,1,1
49268,2015,8,15,19,2,22.0,66.04,1005.0,29.0,25.0,0.0,0.0,1,1
49269,2015,8,15,20,2,22.0,69.98,1005.0,28.0,4.0,0.0,0.0,1,2
49270,2015,8,15,21,2,23.0,74.35,1006.0,28.0,9.0,0.0,0.0,1,2
49271,2015,8,15,22,2,23.0,78.82,1006.0,27.0,13.0,0.0,0.0,1,2
49272,2015,8,15,23,2,23.0,78.82,1006.0,27.0,15.0,0.0,0.0,1,2
49273,2015,8,16,0,2,23.0,78.82,1005.0,27.0,2.0,0.0,0.0,1,1
49274,2015,8,16,1,2,23.0,78.82,1005.0,27.0,5.0,0.0,0.0,1,1
49275,2015,8,16,2,2,24.0,83.71,1005.0,27.0,3.0,0.0,0.0,1,2
49276,2015,8,16,3,2,23.0,78.82,1004.0,27.0,3.0,0.0,0.0,1,1
49278,2015,8,16,5,2,24.0,83.71,1004.0,27.0,8.0,0.0,0.0,1,1
49279,2015,8,16,6,2,24.0,83.71,1005.0,27.0,10.0,0.0,0.0,1,1
49280,2015,8,16,7,2,24.0,83.71,1005.0,27.0,14.0,0.0,0.0,2,1
49281,2015,8,16,8,2,24.0,83.71,1005.0,27.0,18.0,0.0,0.0,1,1
49282,2015,8,16,9,2,24.0,83.71,1005.0,27.0,23.0,0.2,0.2,2,1
49283,2015,8,16,10,2,23.0,83.6,1006.0,26.0,26.0,0.2,0.4,2,1
49284,2015,8,16,11,2,24.0,88.78,1006.0,26.0,29.0,0.1,0.5,2,1
49285,2015,8,16,12,2,24.0,78.97,1005.0,28.0,32.0,0.0,0.0,2,1
49286,2015,8,16,13,2,23.0,70.17,1005.0,29.0,34.0,0.0,0.0,1,1
49287,2015,8,16,14,2,23.0,70.17,1005.0,29.0,38.0,0.0,0.0,1,1
49288,2015,8,16,15,2,24.0,74.52,1005.0,29.0,42.0,0.0,0.0,1,1
49289,2015,8,16,16,2,23.0,70.17,1005.0,29.0,44.0,0.0,0.0,2,1
49290,2015,8,16,17,2,23.0,70.17,1005.0,29.0,3.0,0.0,0.0,1,2
49291,2015,8,16,18,2,23.0,74.35,1005.0,28.0,4.0,0.0,0.0,1,1
49292,2015,8,16,19,2,23.0,74.35,1005.0,28.0,7.0,0.0,0.0,1,1
49293,2015,8,16,20,2,23.0,74.35,1006.0,28.0,10.0,0.0,0.0,1,1
49294,2015,8,16,21,2,23.0,78.82,1007.0,27.0,13.0,0.0,0.0,1,1
49295,2015,8,16,22,2,21.0,69.79,1007.0,27.0,16.0,0.0,0.0,1,1
49296,2015,8,16,23,2,22.0,78.68,1007.0,26.0,19.0,0.0,0.0,1,1
49298,2015,8,17,1,2,22.0,78.68,1007.0,26.0,25.0,0.0,0.0,2,1
49300,2015,8,17,3,2,22.0,83.48,1007.0,25.0,31.0,0.0,0.0,2,1
49301,2015,8,17,4,2,22.0,83.48,1007.0,25.0,33.0,0.0,0.0,1,1
49303,2015,8,17,6,2,22.0,88.62,1007.0,24.0,39.0,0.0,0.0,2,1
49304,2015,8,17,7,2,22.0,78.68,1008.0,26.0,41.0,0.0,0.0,2,1
49305,2015,8,17,8,2,22.0,74.19,1008.0,27.0,2.0,0.0,0.0,2,3
49306,2015,8,17,9,2,21.0,62.13,1008.0,29.0,2.0,0.0,0.0,2,5
49307,2015,8,17,10,2,21.0,58.65,1008.0,30.0,3.0,0.0,0.0,1,1
49308,2015,8,17,11,2,20.0,52.09,1008.0,31.0,2.0,0.0,0.0,2,5
49309,2015,8,17,12,2,20.0,49.22,1007.0,32.0,3.0,0.0,0.0,1,1
49310,2015,8,17,13,2,19.0,46.26,1007.0,32.0,2.0,0.0,0.0,2,5
49311,2015,8,17,14,2,20.0,52.09,1007.0,31.0,4.0,0.0,0.0,2,1
49312,2015,8,17,15,2,21.0,52.35,1007.0,32.0,8.0,0.0,0.0,2,1
49313,2015,8,17,16,2,21.0,55.4,1007.0,31.0,12.0,0.0,0.0,2,1
49314,2015,8,17,17,2,21.0,58.65,1007.0,30.0,16.0,0.0,0.0,2,1
49315,2015,8,17,18,2,22.0,66.04,1007.0,29.0,21.0,0.0,0.0,2,1
49316,2015,8,17,19,2,21.0,65.83,1008.0,28.0,26.0,0.0,0.0,2,1
49317,2015,8,17,20,2,21.0,69.79,1009.0,27.0,30.0,0.0,0.0,2,1
49318,2015,8,17,21,2,21.0,69.79,1009.0,27.0,33.0,0.0,0.0,2,1
49319,2015,8,17,22,2,22.0,74.19,1009.0,27.0,37.0,0.0,0.0,2,1
49320,2015,8,17,23,2,22.0,74.19,1009.0,27.0,41.0,0.0,0.0,2,1
49321,2015,8,18,0,2,22.0,78.68,1009.0,26.0,4.0,0.0,0.0,2,2
49322,2015,8,18,1,2,22.0,78.68,1009.0,26.0,7.0,0.0,0.0,2,2
49323,2015,8,18,2,2,22.0,78.68,1009.0,26.0,10.0,0.0,0.0,2,2
49325,2015,8,18,4,2,22.0,83.48,1009.0,25.0,15.0,0.0,0.0,2,2
49326,2015,8,18,5,2,23.0,88.7,1009.0,25.0,18.0,0.0,0.0,2,2
49328,2015,8,18,7,2,23.0,78.82,1010.0,27.0,5.0,0.0,0.0,2,1
49329,2015,8,18,8,2,22.0,69.98,1010.0,28.0,7.0,0.0,0.0,2,1
49330,2015,8,18,9,2,22.0,69.98,1011.0,28.0,10.0,0.0,0.0,2,1
49331,2015,8,18,10,2,22.0,62.35,1010.0,30.0,13.0,0.0,0.0,2,1
49332,2015,8,18,11,2,22.0,62.35,1010.0,30.0,16.0,0.0,0.0,1,1
49333,2015,8,18,12,2,22.0,58.89,1010.0,31.0,3.0,0.0,0.0,2,4
49334,2015,8,18,13,2,22.0,52.6,1009.0,33.0,3.0,0.0,0.0,1,1
49335,2015,8,18,14,2,20.0,49.22,1009.0,32.0,6.0,0.0,0.0,2,1
49336,2015,8,18,15,2,21.0,52.35,1008.0,32.0,11.0,0.0,0.0,2,1
49337,2015,8,18,16,2,22.0,58.89,1009.0,31.0,17.0,0.0,0.0,2,1
49338,2015,8,18,17,2,22.0,62.35,1009.0,30.0,23.0,0.0,0.0,2,1
49339,2015,8,18,18,2,22.0,66.04,1009.0,29.0,28.0,0.0,0.0,2,1
49340,2015,8,18,19,2,22.0,69.98,1009.0,28.0,33.0,0.0,0.0,2,1
49341,2015,8,18,20,2,22.0,74.19,1009.0,27.0,39.0,0.0,0.0,2,1
